time,range,elevation,velocity,azimuth
841.1,1128.52285237458,34.1836029676661,-1.47873110867256,263.41553349733
841.2,1128.37529751831,34.2346317008478,-1.47446639046003,263.459657895829
841.3,1128.22784372082,34.0855847015481,-1.47019986951244,263.43830747831
841.4,1128.08108692593,34.10334567447,-1.46592740841196,263.558709089685
841.5,1127.93475596983,34.2380465403125,-1.46165221333073,263.5941911594
841.6,1127.7883952985,34.186093910873,-1.45738074214781,263.705340128671
841.7,1127.64305455272,34.3016960492708,-1.45310231720897,263.763537070346
841.8,1127.49784878097,34.1983084311045,-1.44882517855173,263.681565498671
841.9,1127.35340780477,34.388814292874,-1.44454257734588,263.72187025623
842,1127.20911858926,34.2331788085634,-1.44026111960858,263.768156416996
842.1,1127.06516384082,34.3416386742144,-1.43598051315774,263.943645222556
842.2,1126.92184075305,34.3193147676387,-1.43169321515897,264.016287568424
842.3,1126.77881466353,34.3276074193266,-1.42741036571814,263.950764838611
842.4,1126.63652358451,34.2849117220811,-1.42312315053096,264.090413604798
842.5,1126.49424361294,34.2858253250733,-1.41883144975953,264.157151635291
842.6,1126.35242723059,34.2699900800202,-1.41454442982026,264.17389129973
842.7,1126.21155442012,34.2742243940349,-1.41024780186538,264.167242609989
842.8,1126.07076737962,34.2816457675032,-1.40595579239215,264.154025137361
842.9,1125.92964053875,34.4036494821553,-1.40165820695214,264.242772081588
843,1125.79047332951,34.2930277112319,-1.39735973918792,264.303439601687
843.1,1125.6505912955,34.3997319037611,-1.39306168586603,264.342307795616
843.2,1125.51164588647,34.2897943707891,-1.38875982557064,264.303317805532
843.3,1125.37289740043,34.3603946808574,-1.38445793598797,264.397400621442
843.4,1125.23466986338,34.306424248487,-1.38015296253694,264.474966621848
843.5,1125.09674146083,34.3414120452493,-1.37585200242662,264.517013262775
843.6,1124.95962258697,34.4206453080342,-1.37154000315217,264.572438652861
843.7,1124.82258052009,34.3935361073067,-1.36723398983937,264.715538562723
843.8,1124.68601553844,34.3360442219156,-1.36292269186538,264.670879208124
843.9,1124.54971967792,34.34587242531,-1.35861000666276,264.503918063077
844,1124.41459926733,34.3511015314829,-1.35430111675018,264.766549198288
844.1,1124.27943770991,34.3128609908035,-1.34997930081332,264.810131707291
844.2,1124.14465868035,34.4391715481354,-1.34566522123118,264.86161366051
844.3,1124.01024292274,34.3772622099589,-1.34134479375092,264.857422816588
844.4,1123.87606228039,34.3024730258203,-1.33702659180871,264.795601532637
844.5,1123.74265160374,34.4887579775063,-1.33270455584398,264.960434254657
844.6,1123.60951850048,34.4630706522194,-1.32838336310086,265.00926548773
844.7,1123.47690680636,34.3848702272688,-1.32405917710889,265.071495849147
844.8,1123.34465019389,34.3926002289336,-1.3197289213693,265.075216730943
844.9,1123.21294494825,34.3956621455175,-1.3154056854993,265.138912480617
845,1123.08164981702,34.4744811198281,-1.31107523576091,265.095286016921
845.1,1122.95058727554,34.4325819727053,-1.30674151181594,265.223685612788
845.2,1122.8207008359,34.5138809920218,-1.30241064816455,265.394939180938
845.3,1122.69014320938,34.4176996606702,-1.29807923359858,265.238246802582
845.4,1122.56074330975,34.4886900637855,-1.29374293794538,265.329053138506
845.5,1122.43145903189,34.4068978714808,-1.28940728315195,265.391257703119
845.6,1122.30276740773,34.4876299057587,-1.28506797442094,265.490853768104
845.7,1122.17475668928,34.4078941665437,-1.28072712553877,265.452341941921
845.8,1122.0467201987,34.4323325035071,-1.27638656595699,265.539858772099
845.9,1121.91912086615,34.4841983208886,-1.27204079855211,265.530393985953
846,1121.79225231664,34.4535537762287,-1.26770241811959,265.647320257199
846.1,1121.66640266796,34.5269409776427,-1.26335468711676,265.654109069189
846.2,1121.53976425159,34.3842900437728,-1.25900696206839,265.703165339263
846.3,1121.41387903343,34.5818981201124,-1.25466115552957,265.767753919403
846.4,1121.28810343842,34.4395106552485,-1.25030982549955,265.771343732315
846.5,1121.16396868679,34.5154167172662,-1.24595277287925,265.801686581683
846.6,1121.03930202071,34.6052977012497,-1.24160667673015,265.782668706269
846.7,1120.91522544862,34.5293909527596,-1.23725304775645,265.943800373234
846.8,1120.79185116075,34.5754498094161,-1.23289417817769,265.941122057307
846.9,1120.66895825421,34.4828451742944,-1.22853479392025,266.01276713557
847,1120.54644345356,34.4979570545233,-1.2241759094077,266.087462743187
847.1,1120.4240830669,34.5740932293753,-1.21981576303859,266.108282059164
847.2,1120.3026092141,34.4506481949095,-1.21545374556135,266.241931223222
847.3,1120.18127847215,34.5330428104445,-1.21108868314635,266.180301277096
847.4,1120.06029007754,34.5799036224509,-1.20672974989917,266.248305004999
847.5,1119.93978542747,34.5672562315985,-1.20235875485832,266.327872320479
847.6,1119.81988755645,34.5704306478557,-1.19799484785712,266.332653322339
847.7,1119.69997338608,34.5678822852012,-1.19362702909626,266.357800304892
847.8,1119.58080466527,34.7082711838526,-1.18925807912507,266.430076504683
847.9,1119.46228257276,34.5834055958956,-1.1848845458102,266.397380549579
848,1119.34399573363,34.5737009180159,-1.18050725838139,266.539698224235
848.1,1119.22620437705,34.6427274964301,-1.17613228551532,266.550820664456
848.2,1119.10874469884,34.5826579212721,-1.17175902009934,266.669511525834
848.3,1118.99223441892,34.5925889550455,-1.16738206487057,266.660589425556
848.4,1118.87553301536,34.63570169496,-1.1630037299112,266.655344866935
848.5,1118.75924012385,34.6041233419349,-1.15862548217592,266.871160722152
848.6,1118.64338259822,34.6294576079233,-1.15424269610933,266.851646449168
848.7,1118.52844406601,34.6404664869677,-1.14985935120707,266.94308313185
848.8,1118.41383087069,34.7549997397756,-1.14547487463479,266.900084211877
848.9,1118.29901537939,34.6322058137382,-1.14109070195207,266.922519911518
849,1118.18537847172,34.5994002140807,-1.13670373612682,266.992693868417
849.1,1118.07208519926,34.6917390383572,-1.13231940835696,266.986771012313
849.2,1117.95859234671,34.5980344981169,-1.12792325785635,267.101739106529
849.3,1117.84608149534,34.6102357016731,-1.12353379302548,267.121800446906
849.4,1117.73403624584,34.6065893190285,-1.11913934914684,267.217839651976
849.5,1117.62249925695,34.6266728138599,-1.11474823715615,267.315620335226
849.6,1117.51136777697,34.6687143674077,-1.11035244473233,267.32036004411
849.7,1117.40054559396,34.6744631409997,-1.10595772743844,267.354717894918
849.8,1117.29024362531,34.7529837553281,-1.10156126787358,267.42228392214
849.9,1117.18018293318,34.7316744250366,-1.09716186273551,267.446712852991
